
# =====================================
# FECHA: 27/05/2026 13:49 PM
# =====================================
24.3 50.0 776.15 0.0 1332.0
24.4 50.1 776.16 0.0 1327.0
24.3 50.0 776.19 0.0 1322.0
24.4 50.2 776.14 0.0 1326.0
24.3 50.0 776.18 0.0 1319.0
24.3 50.1 776.17 0.0 1339.0
24.4 50.0 776.18 0.0 1328.0
24.4 50.0 776.2 0.0 1334.0
24.3 50.0 776.16 0.0 1322.0
24.3 50.0 776.16 0.0 1332.0
24.4 50.2 776.16 0.0 1324.0
24.3 50.2 776.19 0.0 1328.0
24.4 50.1 776.17 0.0 1326.0
24.4 50.1 776.18 0.0 1328.0
24.4 50.2 776.17 0.0 1335.0
24.4 50.2 776.17 0.0 1328.0
24.4 50.1 776.17 0.0 1327.0
24.3 50.0 776.17 0.0 1329.0
24.3 49.9 776.16 0.0 1319.0
24.3 49.8 776.19 0.0 1338.0
24.4 49.9 776.19 0.0 1333.0
24.3 49.9 776.2 0.0 1338.0
24.4 49.9 776.19 0.0 1328.0
24.3 50.0 776.17 0.0 1331.0
24.3 50.0 776.16 0.0 1335.0
24.3 50.1 776.2 0.0 1332.0
24.3 50.0 776.19 0.0 1329.0
24.4 49.8 776.2 0.0 1340.0
24.4 49.9 776.18 0.0 1331.0
24.3 49.9 776.17 0.0 1340.0
24.3 50.0 776.2 0.0 1333.0
24.3 49.9 776.16 0.0 1330.0
24.3 49.9 776.17 0.0 1347.0
24.3 50.0 776.11 0.0 1344.0

# =====================================
# FECHA: 27/05/2026 14:47 PM
# =====================================
24.3 50.0 776.17 0.0 1338.0
24.3 49.8 776.15 0.0 1344.0
24.3 49.6 776.16 0.0 1344.0
24.3 49.7 776.13 0.0 1339.0
24.3 49.7 776.16 0.0 1344.0
24.3 49.7 776.1 0.0 1341.0
24.3 49.7 776.1 0.0 1345.0
24.3 49.6 776.15 0.0 1350.0
24.3 49.5 776.13 0.0 1335.0
24.3 49.5 776.14 0.0 1353.0
24.3 49.7 776.12 0.0 1343.0
24.3 49.7 776.12 0.0 1336.0
24.3 49.7 776.09 0.0 1335.0
24.3 49.7 776.12 0.0 1332.0
24.3 49.7 776.11 0.0 1328.0
24.3 49.7 776.11 0.0 1348.0
24.3 49.6 776.08 0.0 1344.0
24.3 49.8 776.06 0.0 1331.0
24.3 49.8 776.1 0.0 1339.0
24.3 49.6 776.13 0.0 1333.0
24.3 49.7 776.13 0.0 1329.0
24.3 49.7 776.15 0.0 1339.0
24.3 49.7 776.09 0.0 1311.0
24.3 49.7 776.09 0.0 1323.0
24.3 49.6 776.11 0.0 1334.0
24.3 49.6 776.11 0.0 1323.0
24.3 49.6 776.15 0.0 1317.0
24.3 49.5 776.11 0.0 1327.0
24.3 49.6 776.15 0.0 1335.0
24.3 49.6 776.14 0.0 1325.0
24.3 49.5 776.12 0.0 1342.0
24.3 49.5 776.13 0.0 1307.0
24.3 49.5 776.07 0.0 1319.0
24.3 49.5 776.07 0.0 1326.0
24.3 49.5 776.04 0.0 1333.0
24.3 49.6 776.02 0.0 1323.0
24.3 49.5 776.04 0.0 1321.0
24.3 49.6 776.04 0.0 1335.0
24.3 49.6 775.99 0.0 1322.0
24.2 49.5 776.02 0.0 1335.0
24.3 49.6 776.06 0.0 1317.0
24.3 49.4 776.02 0.0 1333.0
24.3 49.4 775.99 0.0 1321.0
24.3 49.4 776.0 0.0 1322.0
24.3 49.5 776.04 0.0 1332.0
24.3 49.4 776.03 0.0 1329.0
24.3 49.5 775.99 0.0 1323.0
24.3 49.6 776.0 0.0 1330.0
24.3 49.6 776.03 0.0 1320.0
24.3 49.5 775.95 0.0 1335.0
24.3 49.6 776.0 0.0 1322.0
24.3 49.6 775.99 0.0 1328.0
24.3 49.6 775.97 0.0 1327.0
24.3 49.6 776.02 0.0 1325.0
24.3 49.6 776.02 0.0 1323.0
24.3 49.5 776.0 0.0 1328.0
24.2 49.6 776.01 0.0 1331.0
24.3 49.6 775.93 0.0 1338.0
24.3 49.5 775.91 0.0 1341.0
24.3 49.4 775.92 0.0 1330.0

# =====================================
# FECHA: 27/05/2026 14:52 PM
# =====================================
24.3 49.3 775.91 0.0 1333.0
24.3 49.5 775.94 0.0 1324.0
24.3 49.6 775.91 0.0 1327.0
24.3 49.6 775.9 0.0 1328.0
24.3 49.6 775.89 0.0 1331.0
24.3 49.5 775.93 0.0 1333.0
24.2 49.6 775.88 0.0 1328.0
24.2 49.5 775.89 0.0 1341.0
24.3 49.5 775.95 0.0 1338.0
24.3 49.2 775.89 0.0 1341.0
24.3 49.1 775.89 0.0 1338.0
24.3 49.0 775.82 0.0 1332.0
24.2 49.1 775.85 0.0 1335.0
24.3 49.0 775.86 0.0 1334.0
24.3 49.1 775.87 0.0 1334.0
24.3 49.1 775.87 0.0 1331.0
24.3 49.1 775.89 0.0 1330.0
24.3 49.0 775.91 0.0 1331.0
24.2 49.0 775.87 0.0 1331.0
24.3 49.0 775.88 0.0 1342.0
24.3 49.1 775.85 0.0 1338.0
24.2 49.2 775.89 0.0 1330.0
24.3 49.3 775.85 0.0 1332.0
24.2 49.3 775.87 0.0 1344.0
24.2 49.4 775.83 0.0 1355.0
24.2 49.4 775.87 0.0 1341.0
24.2 49.4 775.86 0.0 1328.0
24.2 49.3 775.89 0.0 1335.0
24.2 49.3 775.83 0.0 1347.0
24.2 49.3 775.84 0.0 1325.0
24.2 49.3 775.83 0.0 1333.0
24.2 49.2 775.87 0.0 1339.0
24.2 49.2 775.87 0.0 1351.0
24.2 49.2 775.83 0.0 1333.0
24.3 49.2 775.84 0.0 1343.0
24.3 49.2 775.87 0.0 1333.0
24.2 49.3 775.87 0.0 1333.0
24.2 49.4 775.87 0.0 1343.0
24.2 49.3 775.86 0.0 1336.0
24.3 49.3 775.88 0.0 1349.0
24.3 49.3 775.88 0.0 1333.0
24.2 49.3 775.86 0.0 1332.0
24.2 49.2 775.86 0.0 1351.0
24.3 49.3 775.83 0.0 1350.0
24.3 49.3 775.85 0.0 1346.0
24.3 49.3 775.84 0.0 1344.0
24.3 49.3 775.86 0.0 1339.0
24.3 49.3 775.85 0.0 1355.0
24.3 49.3 775.87 0.0 1346.0
24.2 49.4 775.89 0.0 1353.0
24.2 49.5 775.86 0.0 1351.0
24.3 49.4 775.89 0.0 1341.0
24.3 49.4 775.91 0.0 1345.0
24.3 49.4 775.95 0.0 1347.0
24.3 49.3 775.89 0.0 1342.0
24.3 49.3 775.95 0.0 1350.0
24.3 49.2 775.93 0.0 1347.0
24.3 49.2 775.95 0.0 1351.0
24.3 49.3 775.96 0.0 1347.0
24.3 49.2 775.99 0.0 1346.0
